DEBUG: General     , 1641825166203> LoggerManager.init                  > Initializing...
LOG  : General     , 1641825175834> adding unknown item param "OAL" = "2.3"
LOG  : General     , 1641825175835> adding unknown item param "ExtMagType" = "Base.ASVALClip"
LOG  : General     , 1641825175837> adding unknown item param "OAL" = "2.3"
LOG  : General     , 1641825175837> adding unknown item param "ExtMagType" = "Base.ASVALClip"
LOG  : General     , 1641825175838> adding unknown item param "Fold" = "Base.ASVAL_Fold"
LOG  : General     , 1641825175839> adding unknown item param "OAL" = "1.6"
LOG  : General     , 1641825175839> adding unknown item param "ExtMagType" = "Base.ASVALClip"
LOG  : General     , 1641825175840> adding unknown item param "Fold" = "Base.ASVAL"
LOG  : General     , 1641825175845> adding unknown item param "OAL" = "2.2"
LOG  : General     , 1641825175845> adding unknown item param "ClipType" = "Base.SKSClip"
LOG  : General     , 1641825175845> adding unknown item param "MagType" = "Base.AKClip"
LOG  : General     , 1641825175845> adding unknown item param "DrumMagType" = "Base.762Drum"
LOG  : General     , 1641825175846> adding unknown item param "Melee" = "Base.Vz58_Melee"
LOG  : General     , 1641825175847> adding unknown item param "Melee" = "Base.Vz58"
LOG  : General     , 1641825175849> adding unknown item param "OAL" = "2.2"
LOG  : General     , 1641825175849> adding unknown item param "ClipType" = "Base.SKSClip"
LOG  : General     , 1641825175849> adding unknown item param "MagType" = "Base.AKClip"
LOG  : General     , 1641825175850> adding unknown item param "DrumMagType" = "Base.762Drum"
LOG  : General     , 1641825175850> adding unknown item param "Melee" = "Base.Vz58_Stock_Melee"
LOG  : General     , 1641825175850> adding unknown item param "Fold" = "Base.Vz58_Fold"
LOG  : General     , 1641825175852> adding unknown item param "Melee" = "Base.Vz58_Stock"
LOG  : General     , 1641825175852> adding unknown item param "Fold" = "Base.Vz58_Fold_Melee"
LOG  : General     , 1641825175853> adding unknown item param "OAL" = "1.7"
LOG  : General     , 1641825175854> adding unknown item param "ClipType" = "Base.SKSClip"
LOG  : General     , 1641825175854> adding unknown item param "MagType" = "Base.AKClip"
LOG  : General     , 1641825175854> adding unknown item param "DrumMagType" = "Base.762Drum"
LOG  : General     , 1641825175855> adding unknown item param "Melee" = "Base.Vz58_Fold_Melee"
LOG  : General     , 1641825175855> adding unknown item param "Fold" = "Base.Vz58_Stock"
LOG  : General     , 1641825175857> adding unknown item param "Melee" = "Base.Vz58_Fold"
LOG  : General     , 1641825175857> adding unknown item param "Fold" = "Base.Vz58_Stock_Melee"
LOG  : General     , 1641825175860> adding unknown item param "OAL" = "1.7"
LOG  : General     , 1641825175860> adding unknown item param "ClipType" = "Base.SKSClip"
LOG  : General     , 1641825175860> adding unknown item param "MagType" = "Base.AKClip"
LOG  : General     , 1641825175861> adding unknown item param "DrumMagType" = "Base.762Drum"
LOG  : General     , 1641825175861> adding unknown item param "Melee" = "Base.Vz58_Mini_Stock_Melee"
LOG  : General     , 1641825175861> adding unknown item param "Fold" = "Base.Vz58_Mini_Fold"
LOG  : General     , 1641825175863> adding unknown item param "Melee" = "Base.Vz58_Mini_Stock"
LOG  : General     , 1641825175863> adding unknown item param "Fold" = "Base.Vz58_Mini_Fold_Melee"
LOG  : General     , 1641825175864> adding unknown item param "OAL" = "1.1"
LOG  : General     , 1641825175865> adding unknown item param "ClipType" = "Base.SKSClip"
LOG  : General     , 1641825175865> adding unknown item param "MagType" = "Base.AKClip"
LOG  : General     , 1641825175865> adding unknown item param "DrumMagType" = "Base.762Drum"
LOG  : General     , 1641825175865> adding unknown item param "Melee" = "Base.Vz58_Mini_Fold_Melee"
LOG  : General     , 1641825175866> adding unknown item param "Fold" = "Base.Vz58_Mini_Stock"
LOG  : General     , 1641825175867> adding unknown item param "Melee" = "Base.Vz58_Mini_Fold"
LOG  : General     , 1641825175868> adding unknown item param "Fold" = "Base.Vz58_Mini_Stock_Melee"
LOG  : General     , 1641825175870> adding unknown item param "OAL" = "2.4"
LOG  : General     , 1641825175878> adding unknown item param "OAL" = "3.3"
LOG  : General     , 1641825175878> adding unknown item param "Melee" = "Base.M46_Mauser_Melee"
LOG  : General     , 1641825175879> adding unknown item param "FixedMagazineType" = "Base.Fixed"
LOG  : General     , 1641825175879> adding unknown item param "ClipType" = "Base.MosinClip"
LOG  : General     , 1641825175880> adding unknown item param "Melee" = "Base.M46_Mauser"
LOG  : General     , 1641825175883> adding unknown item param "OAL" = "3.2"
LOG  : General     , 1641825175884> adding unknown item param "Melee" = "Base.Mosin_Melee"
LOG  : General     , 1641825175884> adding unknown item param "FixedMagType" = "Base.Fixed"
LOG  : General     , 1641825175884> adding unknown item param "ClipType" = "Base.MosinClip"
LOG  : General     , 1641825175886> adding unknown item param "Melee" = "Base.Mosin"
LOG  : General     , 1641825175888> adding unknown item param "OAL" = "1.6"
LOG  : General     , 1641825175889> adding unknown item param "FixedMagType" = "Base.Fixed"
LOG  : General     , 1641825175889> adding unknown item param "ClipType" = "Base.MosinClip"
LOG  : General     , 1641825175891> adding unknown item param "OAL" = "2.9"
LOG  : General     , 1641825175891> adding unknown item param "Melee" = "Base.M1_Melee"
LOG  : General     , 1641825175893> adding unknown item param "Melee" = "Base.M1"
LOG  : General     , 1641825175895> adding unknown item param "OAL" = "2.9"
LOG  : General     , 1641825175896> adding unknown item param "Melee" = "Base.M1903_Melee"
LOG  : General     , 1641825175896> adding unknown item param "FixedMagazineType" = "Base.Fixed"
LOG  : General     , 1641825175896> adding unknown item param "ClipType" = "Base.1903Clip"
LOG  : General     , 1641825175898> adding unknown item param "Melee" = "Base.M1903"
LOG  : General     , 1641825175899> adding unknown item param "OAL" = "2.4"
LOG  : General     , 1641825175900> adding unknown item param "ExtMagType" = "Base.45ExtClip"
LOG  : General     , 1641825175904> adding unknown item param "OAL" = "1.3"
LOG  : General     , 1641825175905> adding unknown item param "ExtMagType" = "Base.9mmExtClip"
LOG  : General     , 1641825175905> adding unknown item param "DrumMagType" = "Base.9mmDrum"
LOG  : General     , 1641825175905> adding unknown item param "Fold" = "Base.APS_Fold"
LOG  : General     , 1641825175907> adding unknown item param "OAL" = "0.6"
LOG  : General     , 1641825175911> adding unknown item param "ExtMagType" = "Base.9mmExtClip"
LOG  : General     , 1641825175911> adding unknown item param "DrumMagType" = "Base.9mmDrum"
LOG  : General     , 1641825175912> adding unknown item param "Fold" = "Base.APS"
LOG  : General     , 1641825175913> adding unknown item param "OAL" = "0.4"
LOG  : General     , 1641825175914> adding unknown item param "ExtMagType" = "Base.9mmExtClip"
LOG  : General     , 1641825175914> adding unknown item param "DrumMagType" = "Base.9mmDrum"
LOG  : General     , 1641825175916> adding unknown item param "OAL" = "0.4"
LOG  : General     , 1641825175918> adding unknown item param "OAL" = "0.8"
LOG  : General     , 1641825175919> adding unknown item param "ExtMagType" = "Base.9mmExtClip"
LOG  : General     , 1641825175919> adding unknown item param "DrumMagType" = "Base.9mmDrum"
LOG  : General     , 1641825175920> adding unknown item param "OAL" = "0.6"
LOG  : General     , 1641825175921> adding unknown item param "ExtMagType" = "Base.9mmExtClip"
LOG  : General     , 1641825175921> adding unknown item param "DrumMagType" = "Base.9mmDrum"
LOG  : General     , 1641825175923> adding unknown item param "OAL" = "1.4"
LOG  : General     , 1641825175923> adding unknown item param "ExtMagType" = "Base.9mmExtClip"
LOG  : General     , 1641825175924> adding unknown item param "DrumMagType" = "Base.9mmDrum"
LOG  : General     , 1641825175925> adding unknown item param "OAL" = "1.4"
LOG  : General     , 1641825175926> adding unknown item param "ExtMagType" = "Base.9mmExtClip"
LOG  : General     , 1641825175926> adding unknown item param "DrumMagType" = "Base.9mmDrum"
LOG  : General     , 1641825175929> adding unknown item param "OAL" = "1.5"
LOG  : General     , 1641825175929> adding unknown item param "DrumMagType" = "Base.556Drum"
LOG  : General     , 1641825175931> adding unknown item param "OAL" = "2.2"
LOG  : General     , 1641825175932> adding unknown item param "DrumMagType" = "Base.556Drum"
LOG  : General     , 1641825175933> adding unknown item param "OAL" = "2.7"
LOG  : General     , 1641825175934> adding unknown item param "DrumMagType" = "Base.556Drum"
LOG  : General     , 1641825175962> ERROR: module "Base" imports itself
LOG  : General     , 1641825175963> ERROR: module "Base" imports itself
LOG  : General     , 1641825175964> adding unknown item param "SpearGrip" = "Base.CH_WarSword_C"
LOG  : General     , 1641825175965> adding unknown item param "CloseGrip" = "Base.CH_WarSword_B"
LOG  : General     , 1641825175965> adding unknown item param "SpearGrip" = "Base.CH_WarSword_C"
LOG  : General     , 1641825175965> adding unknown item param "WideGrip" = "Base.CH_WarSword"
LOG  : General     , 1641825175966> adding unknown item param "CloseGrip" = "Base.CH_WarSword_B"
LOG  : General     , 1641825175966> adding unknown item param "WideGrip" = "Base.CH_WarSword"
LOG  : General     , 1641825175967> adding unknown item param "SpearGrip" = "Base.Conan_Sword_C"
LOG  : General     , 1641825175968> adding unknown item param "CloseGrip" = "Base.Conan_Sword_B"
LOG  : General     , 1641825175968> adding unknown item param "SpearGrip" = "Base.Conan_Sword_C"
LOG  : General     , 1641825175969> adding unknown item param "WideGrip" = "Base.Conan_Sword"
LOG  : General     , 1641825175969> adding unknown item param "CloseGrip" = "Base.Conan_Sword_B"
LOG  : General     , 1641825175969> adding unknown item param "WideGrip" = "Base.Conan_Sword"
LOG  : General     , 1641825175970> ERROR: module "Base" imports itself
LOG  : General     , 1641825175971> ERROR: module "Base" imports itself
LOG  : General     , 1641825175972> ERROR: module "Base" imports itself
LOG  : General     , 1641825175973> ERROR: module "Base" imports itself
LOG  : General     , 1641825175974> ERROR: module "Base" imports itself
LOG  : General     , 1641825175975> ERROR: module "Base" imports itself
LOG  : General     , 1641825175976> ERROR: module "Base" imports itself
LOG  : General     , 1641825175976> ERROR: module "Base" imports itself
LOG  : General     , 1641825175981> ERROR: module "Base" imports itself
WARN : Script      , 1641825175983> ScriptModule.CreateFromToken> unknown script object ""
WARN : Script      , 1641825176057> ScriptModule.CreateFromToken> unknown script object ""
LOG  : General     , 1641825176135> java.security.InvalidParameterException: Error: ChanceToFall = 50
        Insulation = 0.3 is not a valid parameter in item: Hat_Beret_Tactical
WARN : Script      , 1641825176231> VehicleScript.Loaded> vehicle "TrailerHomeHartman" extents != physicsChassisShape
WARN : Script      , 1641825176232> VehicleScript.Loaded> vehicle "TrailerHomeExplorer" extents != physicsChassisShape
WARN : Script      , 1641825176235> VehicleScript.Loaded> vehicle "TrailerHome" extents != physicsChassisShape
WARN : Script      , 1641825176236> VehicleScript.Loaded> vehicle "TrailerKbac" extents != physicsChassisShape
WARN : Recipe      , 1641825176259> RecipeManager.resolveItemModuleDotType> WARNING: module "Base" may have forgot to import module Base
WARN : Recipe      , 1641825176261> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "HandHatchet" in recipe "Disassemble Bushcraft Axe"
WARN : Recipe      , 1641825176261> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "SplittingAxe" in recipe "Disassemble Bushcraft Axe"
WARN : Recipe      , 1641825176262> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "CheapSurvivalKnife" in recipe "Disassemble Bushcraft SmallBlade"
WARN : Recipe      , 1641825176262> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "SurvivalKnife" in recipe "Disassemble Bushcraft SmallBlade"
WARN : Recipe      , 1641825176263> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "SpearSurvivalKnife" in recipe "Disassemble Bushcraft SmallBlade"
WARN : Recipe      , 1641825176264> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "SpearCheapSurvivalKnife" in recipe "Disassemble Bushcraft SmallBlade"
WARN : Recipe      , 1641825176264> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "RancherMachete" in recipe "Disassemble Bushcraft LongBlade"
WARN : Recipe      , 1641825176264> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "KukriMachete" in recipe "Disassemble Bushcraft LongBlade"
WARN : Recipe      , 1641825176265> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "HandHatchet" in recipe "Disassemble Bushcraft Axe"
WARN : Recipe      , 1641825176265> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "SplittingAxe" in recipe "Disassemble Bushcraft Axe"
WARN : Recipe      , 1641825176265> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "CheapSurvivalKnife" in recipe "Disassemble Bushcraft SmallBlade"
WARN : Recipe      , 1641825176265> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "SurvivalKnife" in recipe "Disassemble Bushcraft SmallBlade"
WARN : Recipe      , 1641825176266> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "SpearSurvivalKnife" in recipe "Disassemble Bushcraft SmallBlade"
WARN : Recipe      , 1641825176266> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "SpearCheapSurvivalKnife" in recipe "Disassemble Bushcraft SmallBlade"
WARN : Recipe      , 1641825176266> RecipeManager.resolveItemModuleDotType> ERROR: can't find recipe source "RancherMachete" in recipe "Disassemble Bushcraft LongBlade"
